181300023,,,,,,,,,,,,,,,,,,,,,,,0.8437299035369775,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.7807860262008733
181300001,,,,,0.90601390148081,,,,,,,,,,,,,,,,,,,,,,,,0.8432924416303917,,1.0,,,,,,,,,,,,,,,,,,,,,,
mariana,,,,,,0.8564273789649416,,,,,,0.9099920697858842,,,,0.8859259259259259,,,,,,0.8104575163398693,,,,0.9036898061288305,,,,,,1.0,,0.8811188811188811,,,,,,,,,,,,,,0.9949596774193549,,,,,
181300038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,0.8257777777777778,,,,0.8314210061782877,,,,,,
181300039,,,,,,,,,,,,0.8452666987025469,,,,,0.6958637469586375,,,,,,,,,,,,,,,0.8811188811188811,,1.0,,,,,,,,,,,,,,,0.8642581550333216,,0.6321499013806706,,
181300055,,,,,,,,,0.8561534363345764,,,,,,0.8127877237851663,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
guilherme,,,,,,0.4745762711864407,0.9094736842105263,,,,0.9387351778656127,,,0.8663101604278075,,,,,,,,,,,,0.5983813859382904,,,,,,,,,,1.0,,,,,,,,,,,,0.7168011738811445,,,0.5344036697247706,,
181300062,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7452907452907452,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
181300040,,,,0.65973630831643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
181300024,,,,,,,,,,,,,,,,,,,,,,,,,0.6992709599027946,,,,,,,,,,,,,,1.0,,,,,0.8669871794871795,,,,,,,,,
181300003,,,,,,,,,,,,,,,,,,,,,,,,,0.8017429193899782,,,,,,,,,,,,,,,1.0,,,,,,0.8224175824175824,,,,,,,
181300006,,,,,,,,0.7704147071398033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,0.7854901960784314,,,
171300011,,,,,,,,,,,,,0.8727080394922426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
181300005,,,,,,,,,,,,,,,,,,0.9225429302155644,,,,,,,,,,,,,,,0.8257777777777778,,,,,,,,,,1.0,,,,,,,,,,
182300904,,0.8282153983088563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8669871794871795,,,,,1.0,,,,,,,,,
171300044,,,,,,0.6214788732394366,,,,,,,,,,0.825658939345824,,,,,,0.8175182481751825,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,0.7069160997732427,,
181300071,,,,,,,,,,,,,,,,,,,0.8524727577535625,,,,,,,,,,,,,,,,,,,,,0.8224175824175824,,,,,,1.0,,,,,,,
171300045,,,,,,,,,,,,,,,,,,,,,,,,0.8282537067545305,,,,,,,,,0.8314210061782877,,,,,,,,,,,,,,1.0,,,,,,
181300004,,,,,,,,,,,,,,,,,,,,,0.7331701346389229,,,,,0.8484982332155477,,,,,,0.9949596774193549,,,,0.7168011738811445,,,,,,,,,,,,1.0,,,,,
171300023,,,,,,,,,,0.8876442634080108,,,,,,,,,,,,,,,,,,,,,,,,0.8642581550333216,,,,,,,,,,,,,,,1.0,,,,
181300018,,,,,0.7108378870673953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7854901960784314,,,,,,,,,1.0,,,
pillar,,,,,,0.5179856115107914,,,,,,0.7821466524973433,,,,0.8234688625836336,0.7184294304916873,,,,,,,,,0.3651452282157676,,,,,,,,0.6321499013806706,,0.5344036697247706,,,,,,,,,0.7069160997732427,,,,,,1.0,,
181300068,,,0.8140379185155304,,,,,,,,,,,,,,,,,,,,,,,,,0.8739235273854633,,,,,,,,,,,,,,,,,,,,,,,,1.0,
182300301,,,,,,,,0.5749007936507936,,,,,,,,,,,,,,,,,,,,,,0.7807860262008733,,,,,,,,,,,,,,,,,,,,,,,1.0
